folio,incidente_c4,fecha_creacion,latitud,longitud
C5/20210722/01683,Encharcamiento,2021-07-22,19.414826,-99.142522
C5/20210722/01170,Inundacion,2021-07-22,19.403246,-99.12426
C5/20210722/02267,Inundacion,2021-07-22,19.351875,-99.249213
C5/20210722/02412,Inundacion,2021-07-22,19.373011,-99.143332
C5/20210722/02302,Desborde canal rio presa,2021-07-22,19.359538,-99.245502
C5/20210722/02258,Inundacion,2021-07-22,19.311053,-99.264881
C5/20210720/01000,Encharcamiento,2021-07-20,19.406947,-99.156042
C5/20210720/02597,Inundacion,2021-07-20,19.449709,-99.071887
C5/20210720/03255,Inundacion,2021-07-20,19.175966,-99.03419
C5/20210722/04210,Encharcamiento,2021-07-22,19.464001,-99.111218
C5/20210723/01826,Encharcamiento,2021-07-23,19.402805,-99.125752
C5/20210726/02869,Inundacion,2021-07-26,19.238228,-99.09637
C5/20210726/02851,Inundacion,2021-07-26,19.248687,-99.128454
C5/20210722/02357,Inundacion,2021-07-22,19.402196,-99.171001
C5/20210721/01006,Inundacion,2021-07-21,19.402253,-99.122398
C5/20210726/02724,Encharcamiento,2021-07-26,19.252573,-99.102831
C5/20210722/01611,Encharcamiento,2021-07-22,19.414372,-99.142569
C5/20210728/02627,Inundacion,2021-07-28,19.378856,-99.072684
C5/20210726/02921,Encharcamiento,2021-07-26,19.256416,-99.130051
C5/20210730/02733,Encharcamiento,2021-07-30,19.420281,-99.118901
C5/20210730/03023,Encharcamiento,2021-07-30,19.446143,-99.061397
C5/20210730/04143,Encharcamiento,2021-07-30,19.390365,-99.075157
C5/20210730/04032,Encharcamiento,2021-07-30,19.265699,-99.126957
C5/20210730/03267,Inundacion,2021-07-30,19.414049,-99.128657
C5/20210730/02991,Inundacion,2021-07-30,19.448823,-99.121636
C5/20210730/03017,Inundacion,2021-07-30,19.444081,-99.143237
C5/20210730/02821,Inundacion,2021-07-30,19.422108,-99.125154
C5/20210730/02885,Inundacion,2021-07-30,19.425516,-99.126464
C5/20210730/02856,Inundacion,2021-07-30,19.436995,-99.124384
C5/20210730/03309,Inundacion,2021-07-30,19.444883,-99.137292
C5/20210730/04039,Inundacion,2021-07-30,19.278439,-99.125801
C5/20210730/04058,Inundacion,2021-07-30,19.281042,-99.12477
C5/20210730/03814,Inundacion,2021-07-30,19.355258,-99.075366
C5/20210730/03874,Inundacion,2021-07-30,19.279329,-99.126965
C5/20210730/03665,Inundacion,2021-07-30,19.421721,-99.13954
C5/20210730/04264,Encharcamiento,2021-07-30,19.296547,-99.125358
C5/20210731/03865,Encharcamiento,2021-07-31,19.318905,-99.059164
C5/20210731/04013,Encharcamiento,2021-07-31,19.321254,-99.141224
C5/20210726/02902,Encharcamiento,2021-07-26,19.261823,-99.114332
C5/20210730/02813,Encharcamiento,2021-07-30,19.450746,-99.122917
C5/20210730/02992,Encharcamiento,2021-07-30,19.449709,-99.071887
C5/20210730/03048,Inundacion,2021-07-30,19.421004,-99.14481
C5/20210730/02718,Inundacion,2021-07-30,19.413891,-99.142632
C5/20210730/02826,Inundacion,2021-07-30,19.431259,-99.091158
C5/20210730/02773,Inundacion,2021-07-30,19.426541,-99.130366
C5/20210730/02774,Inundacion,2021-07-30,19.448646,-99.120427
C5/20210730/02872,Inundacion,2021-07-30,19.426177,-99.110877
C5/20210730/02846,Inundacion,2021-07-30,19.44163,-99.130266
C5/20210730/02653,Inundacion,2021-07-30,19.442849,-99.132186
C5/20210730/03976,Inundacion,2021-07-30,19.398803,-99.056166
C5/20210730/04019,Inundacion,2021-07-30,19.287132,-99.16265
C5/20210730/04197,Inundacion,2021-07-30,19.280442,-99.168972
C5/20210730/02969,Encharcamiento,2021-07-30,19.4305,-99.127154
C5/20210730/02962,Encharcamiento,2021-07-30,19.436868,-99.122989
C5/20210730/03138,Encharcamiento,2021-07-30,19.434514,-99.172557
C5/20210730/03221,Inundacion,2021-07-30,19.436546,-99.128423
C5/20210730/02990,Inundacion,2021-07-30,19.431047,-99.137657
C5/20210730/02695,Inundacion,2021-07-30,19.427653,-99.131713
C5/20210730/02782,Inundacion,2021-07-30,19.41451,-99.144552
C5/20210730/02937,Inundacion,2021-07-30,19.4344,-99.125078
C5/20210730/02924,Inundacion,2021-07-30,19.422963,-99.144477
C5/20210730/02884,Inundacion,2021-07-30,19.418925,-99.151419
C5/20210730/03324,Inundacion,2021-07-30,19.440914,-99.14918
C5/20210730/04017,Inundacion,2021-07-30,19.287909,-99.114806
C5/20210730/04074,Inundacion,2021-07-30,19.321342,-99.21209
C5/20210730/04217,Inundacion,2021-07-30,19.437436,-99.096218
C5/20210730/04208,Inundacion,2021-07-30,19.287132,-99.16265
C5/20210730/04114,Inundacion,2021-07-30,19.366418,-99.083689
C5/20210726/03209,Encharcamiento,2021-07-26,19.482582,-99.076931
C5/20210731/04188,Encharcamiento,2021-07-31,19.506718,-99.091763
C5/20210730/04365,Inundacion,2021-07-30,19.301241,-99.123608
C5/20210731/04988,Inundacion,2021-07-31,19.27584,-98.994695
C5/20210730/04358,Inundacion,2021-07-30,19.298826,-99.136321
C5/20210730/04295,Inundacion,2021-07-30,19.259893,-99.128557
C5/20210730/04255,Inundacion,2021-07-30,19.27161,-99.114658
C5/20210731/03719,Inundacion,2021-07-31,19.321901,-99.054296
C5/20210729/02716,Inundacion,2021-07-29,19.310948,-99.116545
C5/20210730/02721,Encharcamiento,2021-07-30,19.436654,-99.108458
C5/20210730/03056,Encharcamiento,2021-07-30,19.414645,-99.139963
C5/20210730/04136,Encharcamiento,2021-07-30,19.311821,-99.124434
C5/20210730/03075,Encharcamiento,2021-07-30,19.42291,-99.136328
C5/20210730/03278,Encharcamiento,2021-07-30,19.46944,-99.180299
C5/20210730/02809,Inundacion,2021-07-30,19.420281,-99.118901
C5/20210730/03093,Inundacion,2021-07-30,19.437849,-99.121578
C5/20210730/02769,Inundacion,2021-07-30,19.421122,-99.142568
C5/20210730/04069,Inundacion,2021-07-30,19.253485,-99.134155
C5/20210730/04010,Inundacion,2021-07-30,19.267313,-99.11776
C5/20210730/04038,Inundacion,2021-07-30,19.437436,-99.096218
C5/20210730/04013,Inundacion,2021-07-30,19.280635,-99.118724
C5/20210730/04229,Inundacion,2021-07-30,19.299754,-99.139865
C5/20210730/04239,Inundacion,2021-07-30,19.264317,-99.118247
C5/20210730/04184,Inundacion,2021-07-30,19.307475,-99.123751
C5/20210730/03759,Inundacion,2021-07-30,19.418925,-99.151419
C5/20210730/03032,Encharcamiento,2021-07-30,19.449071,-99.072211
C5/20210730/03103,Encharcamiento,2021-07-30,19.436594,-99.176071
C5/20210730/04028,Encharcamiento,2021-07-30,19.277017,-99.124306
C5/20210730/03180,Inundacion,2021-07-30,19.421943,-99.128671
C5/20210730/03008,Inundacion,2021-07-30,19.436826,-99.130495
C5/20210730/02817,Inundacion,2021-07-30,19.434557,-99.126352
C5/20210730/02820,Inundacion,2021-07-30,19.421406,-99.147686
C5/20210730/02794,Inundacion,2021-07-30,19.438115,-99.124525
C5/20210730/03945,Inundacion,2021-07-30,19.259436,-99.108005
C5/20210730/04234,Inundacion,2021-07-30,19.294776,-99.153974
C5/20210730/04192,Encharcamiento,2021-07-30,19.323482,-99.211724
C5/20210731/02420,Encharcamiento,2021-07-31,19.462646,-99.156556
C5/20210731/03883,Encharcamiento,2021-07-31,19.341844,-99.052148
C5/20210731/05193,Encharcamiento,2021-07-31,19.275347,-98.9959
C5/20210730/05027,Inundacion,2021-07-30,19.416499,-99.131155
C5/20210731/03757,Encharcamiento,2021-07-31,19.426484,-99.129276
C5/20210731/02017,Encharcamiento,2021-07-31,19.442857,-99.13465
C5/20210730/04395,Inundacion,2021-07-30,19.296559,-99.108094
C5/20210731/02194,Inundacion,2021-07-31,19.421103,-99.105731
C5/20210731/04514,Inundacion,2021-07-31,19.495668,-99.119211
C5/20210730/02950,Encharcamiento,2021-07-30,19.407246,-99.174886
C5/20210730/02787,Encharcamiento,2021-07-30,19.428236,-99.146568
C5/20210730/03038,Encharcamiento,2021-07-30,19.442871,-99.120373
C5/20210730/02986,Encharcamiento,2021-07-30,19.414049,-99.128657
C5/20210730/03846,Encharcamiento,2021-07-30,19.393095,-99.092844
C5/20210730/03071,Inundacion,2021-07-30,19.447342,-99.120834
C5/20210730/03127,Inundacion,2021-07-30,19.414049,-99.128657
C5/20210730/02723,Inundacion,2021-07-30,19.428909,-99.1248
C5/20210730/02977,Inundacion,2021-07-30,19.414231,-99.175579
C5/20210730/02936,Inundacion,2021-07-30,19.4305,-99.127154
C5/20210730/02938,Inundacion,2021-07-30,19.421473,-99.115527
C5/20210730/02893,Inundacion,2021-07-30,19.423419,-99.121431
C5/20210730/02857,Inundacion,2021-07-30,19.429933,-99.110201
C5/20210706/02467,Encharcamiento,2021-07-06,19.359519,-99.290079
C5/20210729/02844,Inundacion,2021-07-29,19.309217,-99.117597
C5/20210705/03492,Inundacion,2021-07-05,19.391182,-99.172666
C5/20210730/03857,Encharcamiento,2021-07-30,19.397529,-99.065264
C5/20210730/04431,Encharcamiento,2021-07-30,19.356774,-99.087132
C5/20210731/03944,Encharcamiento,2021-07-31,19.410614,-99.15034
C5/20210730/04261,Inundacion,2021-07-30,19.398803,-99.056166
C5/20210705/00178,Encharcamiento,2021-07-05,19.456848,-99.113878
C5/20210705/03713,Encharcamiento,2021-07-05,19.396597,-99.177838
C5/20210705/03878,Inundacion,2021-07-05,19.523742,-99.170099
C5/20210705/03774,Inundacion,2021-07-05,19.384585,-99.170255
C5/20210705/03663,Inundacion,2021-07-05,19.395275,-99.179436
C5/20210705/03208,Inundacion,2021-07-05,19.359519,-99.290079
C5/20210730/03179,Encharcamiento,2021-07-30,19.418939,-99.125541
C5/20210730/03920,Encharcamiento,2021-07-30,19.359112,-99.103329
C5/20210730/03860,Encharcamiento,2021-07-30,19.360445,-99.079051
C5/20210730/03249,Inundacion,2021-07-30,19.436714,-99.12165
C5/20210730/03244,Inundacion,2021-07-30,19.436546,-99.128423
C5/20210730/03004,Inundacion,2021-07-30,19.42733,-99.136151
C5/20210730/02722,Inundacion,2021-07-30,19.433926,-99.143836
C5/20210730/02712,Inundacion,2021-07-30,19.413891,-99.142632
C5/20210730/02807,Inundacion,2021-07-30,19.418112,-99.153391
C5/20210730/02793,Inundacion,2021-07-30,19.427465,-99.143431
C5/20210730/02951,Inundacion,2021-07-30,19.420824,-99.131885
C5/20210730/02944,Inundacion,2021-07-30,19.42549,-99.121684
C5/20210730/02923,Inundacion,2021-07-30,19.422558,-99.163612
C5/20210730/02909,Inundacion,2021-07-30,19.420085,-99.126579
C5/20210730/04089,Inundacion,2021-07-30,19.30716,-99.115743
C5/20210730/04171,Inundacion,2021-07-30,19.323318,-99.213558
C5/20210730/04165,Inundacion,2021-07-30,19.30752,-99.146727
C5/20210730/04125,Inundacion,2021-07-30,19.256416,-99.130051
C5/20210730/04119,Inundacion,2021-07-30,19.353553,-99.078186
C5/20210730/04117,Inundacion,2021-07-30,19.267622,-99.154458
C5/20210630/03508,Encharcamiento,2021-06-30,19.256416,-99.130051
C5/20210701/00791,Encharcamiento,2021-07-01,19.252573,-99.102831
C5/20210701/00507,Encharcamiento,2021-07-01,19.308752,-99.105361
C5/20210701/01478,Encharcamiento,2021-07-01,19.308807,-99.09043
C5/20210630/03473,Inundacion,2021-06-30,19.254452,-99.126383
C5/20210630/03173,Inundacion,2021-06-30,19.277017,-99.124306
C5/20210701/01069,Inundacion,2021-07-01,19.244516,-99.240369
C5/20210701/01182,Inundacion,2021-07-01,19.247401,-99.11587
C5/20210731/04977,Inundacion,2021-07-31,19.274768,-98.995996
C5/20210712/03672,Encharcamiento,2021-07-12,19.315279,-99.121095
C5/20210702/02820,Encharcamiento,2021-07-02,19.478526,-99.148771
C5/20210702/02863,Encharcamiento,2021-07-02,19.487345,-99.192627
C5/20210702/02946,Encharcamiento,2021-07-02,19.461672,-99.205613
C5/20210702/03963,Encharcamiento,2021-07-02,19.47466,-99.212266
C5/20210702/03359,Inundacion,2021-07-02,19.47466,-99.212266
C5/20210702/02972,Inundacion,2021-07-02,19.49544,-99.207551
C5/20210702/02876,Inundacion,2021-07-02,19.477397,-99.191837
C5/20210702/02930,Inundacion,2021-07-02,19.510695,-99.19238
C5/20210702/02926,Inundacion,2021-07-02,19.465201,-99.122215
C5/20210702/03050,Inundacion,2021-07-02,19.418925,-99.151419
C5/20210702/02790,Inundacion,2021-07-02,19.4683,-99.149715
C5/20210702/02835,Inundacion,2021-07-02,19.490472,-99.209844
C5/20210703/03391,Encharcamiento,2021-07-03,19.480036,-99.117578
C5/20210703/02412,Encharcamiento,2021-07-03,19.480036,-99.117578
C5/20210702/03238,Inundacion,2021-07-02,19.477125,-99.143386
C5/20210704/02525,Encharcamiento,2021-07-04,19.39112,-99.077758
C5/20210704/04820,Encharcamiento,2021-07-04,19.443122,-99.124051
C5/20210704/05116,Encharcamiento,2021-07-04,19.403,-99.068046
C5/20210704/04290,Inundacion,2021-07-04,19.361924,-99.054977
C5/20210704/04381,Inundacion,2021-07-04,19.35902,-99.056553
C5/20210704/04241,Inundacion,2021-07-04,19.361924,-99.054977
C5/20210718/05195,Inundacion,2021-07-18,19.300143,-99.058686
C5/20210710/04048,Encharcamiento,2021-07-10,19.281386,-99.11302
C5/20210710/03961,Encharcamiento,2021-07-10,19.278908,-99.146156
C5/20210711/04074,Inundacion,2021-07-11,19.232445,-99.201353
C5/20210715/03506,Inundacion,2021-07-15,19.374868,-99.018681
C5/20210720/02619,Encharcamiento,2021-07-20,19.455329,-99.069366
C5/20210720/00940,Inundacion,2021-07-20,19.438072,-99.173029
C5/20210720/02824,Inundacion,2021-07-20,19.313641,-99.219066
C5/20210721/02795,Inundacion,2021-07-21,19.403246,-99.12426
C5/20210722/02516,Encharcamiento,2021-07-22,19.504252,-99.097999
C5/20210726/03175,Inundacion,2021-07-26,19.2574,-99.129086
C5/20210728/02799,Inundacion,2021-07-28,19.35568,-99.106515
C5/20210730/02871,Encharcamiento,2021-07-30,19.432276,-99.140375
C5/20210730/03156,Encharcamiento,2021-07-30,19.420858,-99.158494
C5/20210730/03834,Encharcamiento,2021-07-30,19.450471,-99.174395
C5/20210730/04157,Encharcamiento,2021-07-30,19.260998,-99.100569
C5/20210730/04232,Encharcamiento,2021-07-30,19.284385,-99.163664
C5/20210730/04204,Encharcamiento,2021-07-30,19.418112,-99.153391
C5/20210730/02738,Inundacion,2021-07-30,19.428493,-99.120776
C5/20210730/02719,Inundacion,2021-07-30,19.432819,-99.144289
C5/20210730/02825,Inundacion,2021-07-30,19.426541,-99.130366
C5/20210730/02942,Inundacion,2021-07-30,19.418246,-99.128109
C5/20210730/02921,Inundacion,2021-07-30,19.445811,-99.148038
C5/20210730/02907,Inundacion,2021-07-30,19.412884,-99.149163
C5/20210730/04035,Inundacion,2021-07-30,19.366418,-99.083689
C5/20210730/04177,Inundacion,2021-07-30,19.267313,-99.11776
C5/20210730/04366,Encharcamiento,2021-07-30,19.260769,-99.124895
C5/20210730/04406,Inundacion,2021-07-30,19.368579,-99.221021
C5/20210730/04268,Inundacion,2021-07-30,19.272302,-99.117076
C5/20210815/05677,Inundacion,2021-08-15,19.283347,-99.195784
C5/20210809/03131,Encharcamiento,2021-08-09,19.386142,-99.061676
C5/20210809/03264,Inundacion,2021-08-09,19.38655,-99.093121
C5/20210809/03117,Inundacion,2021-08-09,19.395632,-99.063925
C5/20210809/03275,Inundacion,2021-08-09,19.372916,-99.145793
C5/20210809/01748,Encharcamiento,2021-08-09,19.412929,-99.135981
C5/20210809/03503,Encharcamiento,2021-08-09,19.397831,-99.071509
C5/20210808/06259,Encharcamiento,2021-08-08,19.413399,-99.136067
C5/20210809/03459,Encharcamiento,2021-08-09,19.389569,-99.050802
C5/20210809/03950,Inundacion,2021-08-09,19.419042,-99.152828
C5/20210809/03134,Inundacion,2021-08-09,19.392686,-99.070222
C5/20210809/03194,Inundacion,2021-08-09,19.39531,-99.061774
C5/20210804/00867,Encharcamiento,2021-08-04,19.420824,-99.131885
C5/20210804/03066,Desborde canal rio presa,2021-08-04,19.292453,-99.021119
C5/20210804/03070,Desborde canal rio presa,2021-08-04,19.293287,-99.020302
C5/20210804/03186,Desborde canal rio presa,2021-08-04,19.291193,-99.019374
C5/20210804/00968,Encharcamiento,2021-08-04,19.396271,-99.138113
C5/20210804/02601,Encharcamiento,2021-08-04,19.32182,-99.139739
C5/20210804/02551,Encharcamiento,2021-08-04,19.313538,-99.112214
C5/20210804/03126,Desborde canal rio presa,2021-08-04,19.292453,-99.021119
C5/20210803/02427,Encharcamiento,2021-08-03,19.357242,-99.058466
C5/20210803/00133,Inundacion,2021-08-03,19.379057,-99.237369
C5/20210804/02586,Encharcamiento,2021-08-04,19.316149,-99.11093
C5/20210804/02224,Inundacion,2021-08-04,19.417016,-99.114015
C5/20210802/04254,Inundacion,2021-08-02,19.486872,-99.075253
C5/20210804/03602,Inundacion,2021-08-04,19.28302,-99.036964
C5/20210804/00763,Encharcamiento,2021-08-04,19.394603,-99.137528
C5/20210803/03238,Encharcamiento,2021-08-03,19.400918,-99.072185
C5/20210803/00887,Encharcamiento,2021-08-03,19.383228,-99.201101
C5/20210803/03474,Inundacion,2021-08-03,19.392383,-99.157501
C5/20210803/03820,Inundacion,2021-08-03,19.437143,-99.155722
C5/20210802/04330,Encharcamiento,2021-08-02,19.357242,-99.058466
C5/20210803/03309,Encharcamiento,2021-08-03,19.259843,-99.1046
C5/20210802/04516,Inundacion,2021-08-02,19.378429,-99.196496
C5/20210804/03301,Encharcamiento,2021-08-04,19.316033,-99.114411
C5/20210804/02602,Inundacion,2021-08-04,19.316118,-99.110574
C5/20210804/03545,Inundacion,2021-08-04,19.285349,-99.032164
C5/20210804/00445,Inundacion,2021-08-04,19.393019,-99.130016
C5/20210804/01305,Inundacion,2021-08-04,19.418925,-99.151419
C5/20210803/00939,Encharcamiento,2021-08-03,19.419615,-99.163628
C5/20210802/04585,Inundacion,2021-08-02,19.232905,-99.002711
C5/20210802/04193,Encharcamiento,2021-08-02,19.482582,-99.076931
C5/20210802/01665,Encharcamiento,2021-08-02,19.406329,-99.156102
C5/20210802/02421,Encharcamiento,2021-08-02,19.411162,-99.238868
C5/20210802/02396,Encharcamiento,2021-08-02,19.308784,-99.050158
C5/20210815/00253,Encharcamiento,2021-08-15,19.23017,-99.099628
C5/20210801/04402,Encharcamiento,2021-08-01,19.456351,-99.158039
C5/20210801/05357,Encharcamiento,2021-08-01,19.236827,-99.092424
C5/20210802/02203,Encharcamiento,2021-08-02,19.31038,-99.046395
C5/20210801/04464,Encharcamiento,2021-08-01,19.46944,-99.180299
C5/20210801/04850,Inundacion,2021-08-01,19.444927,-99.148237
C5/20210801/04553,Inundacion,2021-08-01,19.469477,-99.179735
C5/20210801/05443,Inundacion,2021-08-01,19.45398,-99.159296
C5/20210802/02133,Encharcamiento,2021-08-02,19.31038,-99.046395
C5/20210801/04784,Encharcamiento,2021-08-01,19.45398,-99.159296
C5/20210801/04533,Inundacion,2021-08-01,19.469477,-99.179735
C5/20210801/04450,Encharcamiento,2021-08-01,19.431259,-99.091158
C5/20210824/00862,Encharcamiento,2021-08-24,19.402743,-99.059445
C5/20210801/02956,Encharcamiento,2021-08-01,19.272763,-98.998967
C5/20210801/03530,Encharcamiento,2021-08-01,19.271583,-98.999009
C5/20210801/04704,Encharcamiento,2021-08-01,19.445811,-99.148038
C5/20210731/04827,Inundacion,2021-07-31,19.276823,-98.996862
C5/20210805/00027,Encharcamiento,2021-08-05,19.336656,-99.177019
C5/20210805/04150,Encharcamiento,2021-08-05,19.435211,-99.15605
C5/20210805/00965,Encharcamiento,2021-08-05,19.417477,-99.133906
C5/20210804/03604,Inundacion,2021-08-04,19.341312,-99.050221
C5/20210804/04197,Inundacion,2021-08-04,19.343418,-99.045999
C5/20210805/03768,Inundacion,2021-08-05,19.372916,-99.145793
C5/20210804/03589,Encharcamiento,2021-08-04,19.343418,-99.045999
C5/20210805/00218,Desborde canal rio presa,2021-08-05,19.279669,-98.995264
C5/20210804/03757,Desborde canal rio presa,2021-08-04,19.292453,-99.021119
C5/20210805/03115,Encharcamiento,2021-08-05,19.54068,-99.139948
C5/20210804/04091,Inundacion,2021-08-04,19.245783,-99.077512
C5/20210805/00268,Desborde canal rio presa,2021-08-05,19.27921,-98.992104
C5/20210805/00953,Encharcamiento,2021-08-05,19.420824,-99.131885
C5/20210805/00785,Inundacion,2021-08-05,19.247273,-99.077208
C5/20210824/01254,Encharcamiento,2021-08-24,19.513234,-99.130882
C5/20210806/03322,Encharcamiento,2021-08-06,19.448087,-99.120489
C5/20210806/02621,Inundacion,2021-08-06,19.303841,-99.270358
C5/20210806/03547,Inundacion,2021-08-06,19.443748,-99.123532
C5/20210806/01407,Encharcamiento,2021-08-06,19.450627,-99.14269
C5/20210806/03623,Encharcamiento,2021-08-06,19.446439,-99.124561
C5/20210806/03368,Inundacion,2021-08-06,19.446505,-99.12055
C5/20210806/02115,Encharcamiento,2021-08-06,19.461814,-99.063398
C5/20210806/05033,Encharcamiento,2021-08-06,19.294798,-99.03686
C5/20210807/02567,Encharcamiento,2021-08-07,19.44901,-99.143668
C5/20210807/00169,Inundacion,2021-08-07,19.232778,-99.105359
C5/20210806/05013,Inundacion,2021-08-06,19.330889,-99.056846
C5/20210807/00047,Encharcamiento,2021-08-07,19.285328,-99.031176
C5/20210807/04290,Encharcamiento,2021-08-07,19.257371,-99.012689
C5/20210806/03341,Inundacion,2021-08-06,19.453531,-99.108827
C5/20210804/04205,Encharcamiento,2021-08-04,19.245955,-99.075959
C5/20210807/00500,Inundacion,2021-08-07,19.329659,-99.323582
C5/20210806/05141,Inundacion,2021-08-06,19.245959,-99.073194
C5/20210806/04819,Inundacion,2021-08-06,19.250916,-99.016136
C5/20210805/01126,Encharcamiento,2021-08-05,19.246749,-98.997094
C5/20210804/02980,Desborde canal rio presa,2021-08-04,19.292453,-99.021119
C5/20210805/00788,Encharcamiento,2021-08-05,19.397791,-99.137868
C5/20210804/04040,Inundacion,2021-08-04,19.245783,-99.077512
C5/20210806/05159,Encharcamiento,2021-08-06,19.284385,-99.163664
C5/20210807/02129,Encharcamiento,2021-08-07,19.397791,-99.137868
C5/20210807/00151,Inundacion,2021-08-07,19.331096,-99.057084
C5/20210807/00288,Inundacion,2021-08-07,19.333102,-99.32395
C5/20210806/04986,Inundacion,2021-08-06,19.289432,-99.053794
C5/20210808/04684,Encharcamiento,2021-08-08,19.427984,-99.159758
C5/20210808/04604,Encharcamiento,2021-08-08,19.418925,-99.151419
C5/20210808/04066,Inundacion,2021-08-08,19.371315,-99.018926
C5/20210808/04150,Encharcamiento,2021-08-08,19.402389,-99.1153
C5/20210808/04225,Encharcamiento,2021-08-08,19.442857,-99.13465
C5/20210808/04283,Encharcamiento,2021-08-08,19.366129,-99.101856
C5/20210808/04469,Inundacion,2021-08-08,19.472972,-99.123492
C5/20210808/04308,Inundacion,2021-08-08,19.401556,-99.100014
C5/20210806/05079,Inundacion,2021-08-06,19.287152,-99.03026
C5/20210808/04692,Encharcamiento,2021-08-08,19.358283,-99.0588
C5/20210808/05480,Inundacion,2021-08-08,19.418925,-99.151419
C5/20210806/03273,Inundacion,2021-08-06,19.447388,-99.195556
C5/20210810/04302,Desborde canal rio presa,2021-08-10,19.279669,-98.995264
C5/20210810/03261,Inundacion,2021-08-10,19.368499,-99.148981
C5/20210810/03631,Inundacion,2021-08-10,19.554046,-99.135478
C5/20210810/00955,Encharcamiento,2021-08-10,19.247214,-99.164782
C5/20210810/03257,Encharcamiento,2021-08-10,19.36311,-99.144596
C5/20210810/03232,Encharcamiento,2021-08-10,19.356985,-99.153993
C5/20210810/03205,Inundacion,2021-08-10,19.373095,-99.146577
C5/20210810/03253,Inundacion,2021-08-10,19.367477,-99.15078
C5/20210806/03301,Encharcamiento,2021-08-06,19.444571,-99.087266
C5/20210807/03250,Inundacion,2021-08-07,19.247855,-98.996814
C5/20210810/04131,Encharcamiento,2021-08-10,19.378619,-99.192354
C5/20210810/03770,Encharcamiento,2021-08-10,19.287467,-99.001335
C5/20210810/03849,Inundacion,2021-08-10,19.284032,-99.238333
C5/20210810/03987,Inundacion,2021-08-10,19.289351,-99.228245
C5/20210811/02086,Inundacion,2021-08-11,19.286936,-99.036848
C5/20210808/01977,Desborde canal rio presa,2021-08-08,19.278038,-98.992271
C5/20210808/05358,Encharcamiento,2021-08-08,19.419042,-99.152828
C5/20210810/03820,Inundacion,2021-08-10,19.285311,-99.22601
C5/20210810/03839,Inundacion,2021-08-10,19.330832,-99.029398
C5/20210810/04016,Inundacion,2021-08-10,19.326892,-99.036935
C5/20210810/04029,Inundacion,2021-08-10,19.288757,-99.236608
C5/20210810/03280,Inundacion,2021-08-10,19.368887,-99.143177
C5/20210810/03454,Inundacion,2021-08-10,19.36466,-99.149652
C5/20210810/03469,Inundacion,2021-08-10,19.357485,-99.155764
C5/20210810/03685,Inundacion,2021-08-10,19.553216,-99.13813
C5/20210806/04809,Encharcamiento,2021-08-06,19.279824,-98.996414
C5/20210807/04250,Encharcamiento,2021-08-07,19.394603,-99.137528
C5/20210807/00215,Inundacion,2021-08-07,19.248706,-99.072075
C5/20210812/02433,Inundacion,2021-08-12,19.391893,-99.137685
C5/20210810/03506,Encharcamiento,2021-08-10,19.370297,-99.143768
C5/20210810/03209,Encharcamiento,2021-08-10,19.393214,-99.110773
C5/20210810/03466,Inundacion,2021-08-10,19.356734,-99.155715
C5/20210810/03680,Inundacion,2021-08-10,19.553485,-99.136935
C5/20210810/03573,Inundacion,2021-08-10,19.405329,-99.16815
C5/20210810/04120,Encharcamiento,2021-08-10,19.285509,-99.223511
C5/20210811/00085,Encharcamiento,2021-08-11,19.279356,-98.99307
C5/20210811/02311,Encharcamiento,2021-08-11,19.401556,-99.100014
C5/20210810/03921,Inundacion,2021-08-10,19.324478,-99.042029
C5/20210810/04132,Inundacion,2021-08-10,19.327211,-99.043291
C5/20210810/04178,Inundacion,2021-08-10,19.359931,-99.210776
C5/20210808/02072,Desborde canal rio presa,2021-08-08,19.27921,-98.992104
C5/20210808/04060,Encharcamiento,2021-08-08,19.402389,-99.1153
C5/20210808/04997,Encharcamiento,2021-08-08,19.462646,-99.156556
C5/20210808/04921,Encharcamiento,2021-08-08,19.392096,-99.138918
C5/20210808/04163,Inundacion,2021-08-08,19.435285,-99.071406
C5/20210808/04449,Inundacion,2021-08-08,19.495297,-99.18867
C5/20210808/04322,Inundacion,2021-08-08,19.43543,-99.104799
C5/20210810/03644,Encharcamiento,2021-08-10,19.364535,-99.148866
C5/20210810/03318,Encharcamiento,2021-08-10,19.362695,-99.155198
C5/20210810/03226,Encharcamiento,2021-08-10,19.368499,-99.148981
C5/20210810/03332,Inundacion,2021-08-10,19.374487,-99.207428
C5/20210810/03401,Inundacion,2021-08-10,19.39687,-99.10957
C5/20210813/01273,Encharcamiento,2021-08-13,19.352868,-99.1446
C5/20210813/03014,Encharcamiento,2021-08-13,19.361924,-99.054977
C5/20210813/03353,Encharcamiento,2021-08-13,19.359313,-99.050668
C5/20210813/03149,Encharcamiento,2021-08-13,19.37122,-99.051091
C5/20210813/03190,Encharcamiento,2021-08-13,19.361924,-99.054977
C5/20210813/01191,Inundacion,2021-08-13,19.247273,-99.077208
C5/20210813/03274,Encharcamiento,2021-08-13,19.359313,-99.050668
C5/20210813/03188,Encharcamiento,2021-08-13,19.361924,-99.054977
C5/20210813/03217,Encharcamiento,2021-08-13,19.381928,-99.024559
C5/20210813/03258,Encharcamiento,2021-08-13,19.361924,-99.054977
C5/20210813/03665,Encharcamiento,2021-08-13,19.359313,-99.050668
C5/20210813/03833,Encharcamiento,2021-08-13,19.353853,-99.036695
